Client_ID	Покупатель
CL_2171	"ООО ""Образец"" ИНН 69628821943"
CL_21711	"ООО ""Задача"" ИНН 71213988159"
CL_21721	"ООО ""Компания"" ИНН 22395484990"
CL_21731	"АО ""Мгновение"" ИНН 13346275880"
CL_21741	"ООО ""Стол"" ИНН 74408094837"
CL_21751	"ООО ""Массовый объект"" ИНН 34263194191"
CL_21761	"ООО ""Бескомпромиссная цель"" ИНН 95120265895"
CL_21771	"ООО ""Проблема"" ИНН 6886368386"
CL_21781	"ООО ""Отдых"" ИНН 48567538309"
CL_21791	"ООО ""Большая гора"" ИНН 11641364804"
CL_21801	"ООО ""Широкое знание"" ИНН 97684872298"
CL_2181	"ООО ""Истовый комплекс"" ИНН 60872867864"
CL_21811	"ООО ""Представление"" ИНН 60444970022"
CL_21821	"ООО ""Хорошая возможность"" ИНН 8496587469"
CL_21831	"ООО ""Крыша"" ИНН 54664795726"
CL_21841	"АО ""Участок"" ИНН 48214119553"
CL_21851	"ПАО ""Полный совет"" ИНН 61783443526"
CL_21861	"ООО ""Материал"" ИНН 93170963885"
CL_21871	"ООО ""Волна"" ИНН 20813215439"
CL_21881	"ООО ""Рамка"" ИНН 23485525560"
CL_21891	"ООО ""Безукоризненный прием"" ИНН 34726266816"
CL_21901	"ООО ""Запредельный канал"" ИНН 27215712948"
CL_2191	"ООО ""Волна"" ИНН 58960211301"
CL_21911	"ООО ""Ювелирное кресло"" ИНН 89911487649"
CL_21921	"ООО ""Вариант"" ИНН 64744932673"
CL_21931	"ПАО ""Игра"" ИНН 95178452276"
CL_21941	"ООО ""Чай"" ИНН 77644721378"
CL_21951	"ООО ""Зеленая партия"" ИНН 38244565231"
CL_21961	"ООО ""Буйная слава"" ИНН 68921608220"
CL_21971	"АО ""Замечательный рисунок"" ИНН 43113105413"
CL_21981	"ООО ""Хозяйство"" ИНН 95600445282"
CL_21991	"ПАО ""Жаркий субъект"" ИНН 53551594065"
CL_22001	"ООО ""Теория"" ИНН 30277691406"
CL_2201	"ООО ""Формула"" ИНН 79489723989"
CL_22011	"ООО ""Отличная дорога"" ИНН 10478625215"
CL_22021	"ООО ""Среда"" ИНН 47100152196"
CL_22031	"ООО ""Ситуация"" ИНН 88184315633"
CL_22041	"ООО ""Личность"" ИНН 90038639246"
CL_22051	"ООО ""Карта"" ИНН 28360649430"
CL_22061	"АО ""Невозможный прием"" ИНН 35173228623"
CL_22071	"ООО ""Растение"" ИНН 46471992585"
CL_22081	"ООО ""Крупное счастье"" ИНН 38525204743"
CL_22091	"ООО ""Несравненная труба"" ИНН 71817109718"
CL_221	"ООО ""Участок"" ИНН 79623558010"
CL_22101	"АО ""Разработка"" ИНН 39608750696"
CL_2211	"АО ""Коридор"" ИНН 42084939889"
CL_22111	"ООО ""Образ"" ИНН 29691522769"
CL_22121	"ООО ""Чай"" ИНН 91388507115"
CL_22131	"ООО ""Безупречная разработка"" ИНН 77155616523"
CL_22141	"ООО ""Бездонный анализ"" ИНН 50631635208"
CL_22151	"АО ""Основа"" ИНН 72290594005"
CL_22161	"ООО ""Арктический пример"" ИНН 31588956435"
CL_22171	"ООО ""Доктор"" ИНН 87146449779"
CL_22181	"АО ""Царская модель"" ИНН 51745294765"
CL_22191	"АО ""Прямой шаг"" ИНН 85559318538"
CL_22201	"ООО ""Площадь"" ИНН 78980408542"
CL_2221	"ООО ""Доход"" ИНН 95708556970"
CL_22211	"ООО ""Убедительная деревня"" ИНН 23777573192"
CL_22221	"ООО ""Идеальная личность"" ИНН 16934100153"
CL_22231	"ООО ""Миг"" ИНН 50168129969"
CL_22241	"ООО ""Твердое лицо"" ИНН 41371360961"
CL_22251	"ООО ""Черная бумага"" ИНН 30069730604"
CL_22261	"АО ""Территория"" ИНН 79335334028"
CL_22271	"ПАО ""Неземная атмосфера"" ИНН 72721349428"
CL_22281	"ООО ""Отличный документ"" ИНН 97254317343"
CL_22291	"ООО ""Бездонная основа"" ИНН 78167870886"
CL_22301	"ООО ""Серьезная база"" ИНН 98639335350"
CL_2231	"ООО ""Всесильный вариант"" ИНН 86303166973"
CL_22311	"ООО ""Бесценный ресторан"" ИНН 84768379900"
CL_22321	"АО ""Сон"" ИНН 80431914818"
CL_22331	"ООО ""Товар"" ИНН 4093606475"
CL_22341	"ООО ""Ветер"" ИНН 39898341876"
CL_22351	"ООО ""Рекордное требование"" ИНН 571483293"
CL_22361	"ООО ""Рука"" ИНН 3909253397"
CL_22371	"АО ""Университет"" ИНН 81288604076"
CL_22381	"ООО ""Качество"" ИНН 85200789125"
CL_22391	"ООО ""Сильный состав"" ИНН 14311470165"
CL_22401	"ООО ""Конец"" ИНН 54189170274"
CL_2241	"ООО ""База"" ИНН 59042785769"
CL_22411	"ООО ""Этап"" ИНН 10692538269"
CL_22421	"АО ""Счет"" ИНН 69952160526"
CL_22431	"ООО ""Массовое предложение"" ИНН 85363441243"
CL_22441	"ООО ""Работник"" ИНН 80965450198"
CL_22451	"АО ""Растение"" ИНН 43505232582"
CL_22461	"ПАО ""Внушительная рамка"" ИНН 13222298357"
CL_22471	"АО ""Сон"" ИНН 43251932235"
CL_22481	"ООО ""Стойкий миг"" ИНН 62383956511"
CL_22491	"ООО ""Колоссальный центр"" ИНН 58071861539"
CL_22501	"ООО ""Правило"" ИНН 54977910884"
CL_2251	"ООО ""Одежда"" ИНН 88241452991"
CL_22511	"ПАО ""Глубокая служба"" ИНН 40591393098"
CL_22521	"ПАО ""Литература"" ИНН 93973512914"
CL_22531	"ООО ""Убедительная перспектива"" ИНН 79294266449"
CL_22541	"ООО ""Стопроцентное здание"" ИНН 87374549184"
CL_22551	"ООО ""Сказочная программа"" ИНН 21203620896"
CL_22561	"ООО ""Берег"" ИНН 52681733225"
CL_22571	"ООО ""Хозяйство"" ИНН 74881660560"
CL_22581	"ООО ""Команда"" ИНН 6087210995"
CL_22591	"ООО ""Правда"" ИНН 54941308057"
CL_22601	"ООО ""Экстраординарный фактор"" ИНН 65108159685"
CL_2261	"ООО ""Мир"" ИНН 26343205681"
CL_22611	"ПАО ""Блестящая деталь"" ИНН 46501444254"
CL_22621	"ООО ""Филигранная улица"" ИНН 34103633016"
CL_22631	"ООО ""Ключ"" ИНН 15554287495"
CL_22641	"АО ""Дотошный инструмент"" ИНН 72417508369"
CL_22651	"ООО ""Ошеломляющий товар"" ИНН 69537447456"
CL_22661	"ООО ""Сон"" ИНН 15924663513"
CL_22671	"ООО ""Поразительный выход"" ИНН 97497898434"
CL_22681	"ООО ""Революционная бумага"" ИНН 98401971944"
CL_22691	"ООО ""Невиданный роман"" ИНН 19740303374"
CL_22701	"АО ""Веский объем"" ИНН 50010047426"
CL_2271	"ПАО ""Образование"" ИНН 17239700237"
CL_22711	"ООО ""Решительный голос"" ИНН 74955741616"
CL_22721	"ООО ""Кино"" ИНН 91803204486"
CL_22731	"ООО ""Неограниченный самолет"" ИНН 38500531625"
CL_22741	"ООО ""Эпоха"" ИНН 29865668657"
CL_22751	"ООО ""Металл"" ИНН 51285685174"
CL_22761	"ООО ""Секунда"" ИНН 35624265759"
CL_22771	"ПАО ""Участник"" ИНН 93823846910"
CL_22781	"ООО ""Специалист"" ИНН 83532305724"
CL_22791	"ПАО ""Идеальный адрес"" ИНН 83831594333"
CL_22801	"ООО ""Деревня"" ИНН 88904479485"
CL_2281	"ООО ""Изумительное образование"" ИНН 20416118340"
CL_22811	"ООО ""Судьба"" ИНН 78703843804"
CL_22821	"ООО ""Огромное правило"" ИНН 9175590440"
CL_22831	"ООО ""Железная столица"" ИНН 84300196104"
CL_22841	"ООО ""Вещь"" ИНН 68143405707"
CL_22851	"ООО ""Внушительное колесо"" ИНН 13483001334"
CL_22861	"ООО ""Богатый рост"" ИНН 95420112909"
CL_22871	"ООО ""Космическая стена"" ИНН 9834831997"
CL_22881	"ООО ""Шаг"" ИНН 73504667208"
CL_22891	"ООО ""Документ"" ИНН 22845000460"
CL_22901	"ООО ""Событие"" ИНН 1383109492"
CL_2291	"ООО ""Счет"" ИНН 89947204005"
CL_22911	"ООО ""Музыка"" ИНН 65510709563"
CL_22921	"ООО ""Успех"" ИНН 99441662909"
CL_22931	"АО ""Незаурядная школа"" ИНН 35602230405"
CL_22941	"ООО ""Комплекс"" ИНН 47910603001"
CL_22951	"ООО ""Письмо"" ИНН 49572285487"
CL_22961	"ООО ""Снег"" ИНН 19039022529"
CL_22971	"ПАО ""Безупречный остров"" ИНН 2893994134"
CL_22981	"АО ""Безудержный рынок"" ИНН 48588824065"
CL_22991	"ПАО ""Лицо"" ИНН 1746080414"
CL_23001	"ПАО ""Непобедимое движение"" ИНН 57788501182"
CL_2301	"ООО ""Вода"" ИНН 38039867199"
CL_23011	"ООО ""Настоящая зона"" ИНН 22475369425"
CL_23021	"ООО ""Богатая эпоха"" ИНН 80085504324"
CL_23031	"ООО ""Задача"" ИНН 35989211342"
CL_23041	"ООО ""Реакция"" ИНН 68520086519"
CL_23051	"ООО ""Кухня"" ИНН 25403594954"
CL_23061	"ПАО ""Институт"" ИНН 58914288285"
CL_23071	"ПАО ""Поразительная сила"" ИНН 19393422580"
CL_23081	"ООО ""Густое действие"" ИНН 58690257120"
CL_23091	"АО ""Железная деятельность"" ИНН 91840523947"
CL_231	"ООО ""Фантастическая история"" ИНН 67225102951"
CL_23101	"ООО ""Стальной металл"" ИНН 20725208620"
CL_2311	"ООО ""Работник"" ИНН 62731426700"
CL_23111	"ООО ""Представление"" ИНН 55845297899"
CL_23121	"ООО ""Набор"" ИНН 80270334122"
CL_23131	"ООО ""Полет"" ИНН 39785972235"
CL_23141	"ООО ""Редкое положение"" ИНН 13636046190"
CL_23151	"ПАО ""Экстраординарный союз"" ИНН 42471272578"
CL_23161	"ООО ""Первоклассный стол"" ИНН 30246519973"
CL_23171	"ООО ""Стопроцентный предел"" ИНН 49852608729"
CL_23181	"ООО ""Школа"" ИНН 42039705791"
CL_23191	"АО ""Образец"" ИНН 95813491145"
CL_23201	"ООО ""Отменное чувство"" ИНН 16418470331"
CL_2321	"ПАО ""Добрая свобода"" ИНН 35060679842"
CL_23211	"ООО ""Рынок"" ИНН 76863390541"
CL_23221	"ООО ""Необыкновенная глубина"" ИНН 78636978435"
CL_23231	"ООО ""Фактор"" ИНН 15585369811"
CL_23241	"ООО ""Берег"" ИНН 57270141684"
CL_23251	"ООО ""Счет"" ИНН 79282205466"
CL_23261	"ООО ""Пламенный дом"" ИНН 3779000393"
CL_23271	"ПАО ""Всесильное место"" ИНН 73662958136"
CL_23281	"ООО ""Доктор"" ИНН 85068531671"
CL_23291	"ООО ""Сильный лидер"" ИНН 530758861"
CL_23301	"АО ""Проблема"" ИНН 69589005592"
CL_2331	"ООО ""Безраздельный театр"" ИНН 26613578602"
CL_23311	"ООО ""Наибольшое отсутствие"" ИНН 91028217944"
CL_23321	"ООО ""Формула"" ИНН 3989038582"
CL_23331	"ООО ""Неистощимый коридор"" ИНН 75716941289"
CL_23341	"ООО ""Жгучая практика"" ИНН 81707260653"
CL_23351	"ООО ""Направление"" ИНН 25009007451"
CL_23361	"ООО ""Тотальный источник"" ИНН 62735570419"
CL_23371	"ООО ""Экстраординарная безопасность"" ИНН 85302055978"
CL_23381	"ООО ""Сфера"" ИНН 78492970013"
CL_23391	"ООО ""Поддержка"" ИНН 6261875231"
CL_23401	"ООО ""Свобода"" ИНН 97529238154"
CL_2341	"ООО ""Реформа"" ИНН 84709679731"
CL_23411	"ПАО ""Лестница"" ИНН 72694056472"
CL_23421	"ООО ""Кристальная команда"" ИНН 74706761042"
CL_23431	"ООО ""Экономика"" ИНН 25569827480"
CL_23441	"ООО ""Кристальная квартира"" ИНН 38199204265"
CL_23451	"ООО ""Информация"" ИНН 71426979936"
CL_23461	"ООО ""Черный этап"" ИНН 56018919563"
CL_23471	"ООО ""Ювелирная музыка"" ИНН 8310022567"
CL_23481	"ООО ""Чай"" ИНН 82685812422"
CL_23491	"ООО ""Непревзойденный снег"" ИНН 30243316943"
CL_23501	"ООО ""Средство"" ИНН 70730180293"
CL_2351	"ООО ""Труд"" ИНН 66703871152"
CL_23511	"ООО ""Серьезная комиссия"" ИНН 27241355277"
CL_23521	"ООО ""Крутое небо"" ИНН 92299457609"
CL_23531	"ООО ""Реакция"" ИНН 84432616914"
CL_23541	"ООО ""Первая борьба"" ИНН 16521357408"
CL_23551	"ООО ""Высший остров"" ИНН 38897354737"
CL_23561	"ООО ""Стальной труд"" ИНН 94627486319"
CL_23571	"АО ""Настоящая одежда"" ИНН 39953116394"
CL_23581	"ООО ""Безграничный совет"" ИНН 77791630729"
CL_23591	"ООО ""Деталь"" ИНН 91843786207"
CL_23601	"ООО ""Крупный состав"" ИНН 63438971945"
CL_2361	"ООО ""Положение"" ИНН 84218063768"
CL_23611	"ООО ""Материал"" ИНН 56072160968"
CL_23621	"ООО ""Поле"" ИНН 22567574190"
CL_23631	"ООО ""Дивный отдых"" ИНН 87564937869"
CL_23641	"ООО ""Большая мысль"" ИНН 19799813914"
CL_23651	"АО ""Выход"" ИНН 7683640117"
CL_23661	"ООО ""Подлинная минута"" ИНН 4811275321"
CL_23671	"ООО ""Дивный выход"" ИНН 66689222686"
CL_23681	"АО ""Большая песня"" ИНН 22554642163"
CL_23691	"ООО ""Конец"" ИНН 21264152141"
CL_23701	"ООО ""Положение"" ИНН 62698417136"
CL_2371	"ООО ""Комиссия"" ИНН 32994778095"
CL_23711	"ООО ""Отличное обстоятельство"" ИНН 44081376329"
CL_23721	"ООО ""Сон"" ИНН 27955940322"
CL_23731	"ООО ""Неистощимая формула"" ИНН 4111446067"
CL_23741	"ПАО ""Содержание"" ИНН 56056388146"
CL_23751	"ООО ""Титаническая среда"" ИНН 23753489054"
